post,pre,ds,xcoord,ycoord,easting,northing,load_inv,load_int,vent_dist,village_id
1,1,0,112.28025,-7.88086,641063,9128709,144.057,143.23651,6.8725,3
2,2,0,112.28023,-7.88101,641063,9128709,144.057,143.23651,6.85814,3
1,1,0,112.28137,-7.881,641313,9128709,145.504,143.23651,6.81115,3
1,0,0,112.28048,-7.88068,641063,9128709,144.057,143.23651,6.88129,3
1,0,0,112.27908,-7.88057,641063,9128709,144.057,143.23651,6.95339,3
1,0,0,112.28058,-7.88016,641063,9128709,144.057,143.23651,6.9298,3
1,1,0,112.28001,-7.87994,641063,9128709,144.057,143.23651,6.9763,3
1,0,0,112.27991,-7.87954,641063,9128709,144.057,143.23651,7.02159,3
1,2,0,112.2796,-7.87937,641063,9128709,144.057,143.23651,7.05241,3
1,0,0,112.27969,-7.88003,641063,9128709,144.057,143.23651,6.98077,3
1,0,0,112.27956,-7.88005,641063,9128709,144.057,143.23651,6.98482,3
1,0,0,112.2792,-7.8797,641063,9128709,144.057,143.23651,7.03651,3
1,0,0,112.27937,-7.87962,641063,9128709,144.057,143.23651,7.0372,3
1,1,0,112.27895,-7.87904,641063,9128959,140.855,141.76153,7.11392,3
1,0,0,112.2777,-7.87857,640813,9128959,139.383,141.76153,7.21687,3
1,0,0,112.27752,-7.87838,640813,9128959,139.383,141.76153,7.24414,3
1,2,0,112.27732,-7.87837,640813,9128959,139.383,141.76153,7.2547,3
1,0,0,112.27733,-7.87796,640813,9128959,139.383,141.76153,7.29503,3
1,1,0,112.2767,-7.87837,640813,9128959,139.383,141.76153,7.28275,3
5,0,1,112.27899,-7.88057,641063,9128709,144.057,141.76153,6.95651,3
5,0,1,112.27904,-7.88087,641063,9128709,144.057,143.23651,6.92412,3
4,0,1,112.28012,-7.88037,641063,9128709,144.057,143.23651,6.92779,3
6,0,1,112.28066,-7.88005,641063,9128709,144.057,143.23651,6.93788,3
6,0,1,112.28048,-7.8801,641063,9128709,144.057,143.23651,6.94026,3
6,0,1,112.28038,-7.87998,641063,9128709,144.057,143.23651,6.95652,3
4,0,1,112.28046,-7.87981,641063,9128709,144.057,143.23651,6.97112,3
5,0,1,112.28024,-7.87993,641063,9128709,144.057,143.23651,6.96806,3
6,0,1,112.28016,-7.87982,641063,9128709,144.057,143.23651,6.98282,3
4,0,1,112.28047,-7.88138,641063,9128709,144.057,143.23651,6.81043,3
6,0,1,112.28064,-7.88158,641063,9128459,147.103,143.23651,6.78211,3
6,0,1,112.28077,-7.88169,641063,9128459,147.103,143.23651,6.76559,3
6,1,1,112.27758,-7.87867,640813,9128959,139.383,141.76153,7.21255,3
6,0,1,112.27767,-7.87842,640813,9128959,139.383,141.76153,7.23295,3
6,0,1,112.27708,-7.87776,640813,9128959,139.383,139.13747,7.32677,3
0,0,2,112.28126,-7.88191,641313,9128459,148.653,143.23651,6.72282,3
0,0,2,112.28091,-7.8819,641313,9128459,148.653,143.23651,6.73865,3
0,0,2,112.28183,-7.88177,641313,9128459,148.653,143.23651,6.71279,3
0,0,2,112.28003,-7.88157,641063,9128459,147.103,143.23651,6.80961,3
0,0,2,112.28001,-7.88141,641063,9128709,144.057,143.23651,6.8272,3
0,0,2,112.27993,-7.88139,641063,9128709,144.057,143.23651,6.83266,3
0,0,2,112.27985,-7.88139,641063,9128709,144.057,143.23651,6.83615,3
0,0,2,112.28014,-7.88143,641063,9128709,144.057,143.23651,6.81961,3
0,0,2,112.28011,-7.88133,641063,9128709,144.057,143.23651,6.8306,3
0,0,2,112.27987,-7.88121,641063,9128709,144.057,143.23651,6.85363,3
0,0,2,112.28023,-7.88119,641063,9128709,144.057,143.23651,6.84014,3
0,0,2,112.28022,-7.88111,641063,9128709,144.057,143.23651,6.8485,3
0,0,2,112.2806,-7.88086,641063,9128709,144.057,143.23651,6.85725,3
0,0,2,112.2809,-7.8811,641313,9128709,145.504,143.23651,6.82045,3
0,0,2,112.281,-7.88114,641313,9128709,145.504,143.23651,6.81198,3
0,0,2,112.28097,-7.88093,641313,9128709,145.504,143.23651,6.83487,3
0,0,2,112.28139,-7.88106,641313,9128709,145.504,143.23651,6.80419,3
2,0,2,112.28138,-7.88089,641313,9128709,145.504,143.23651,6.82242,3
0,0,2,112.28118,-7.88069,641313,9128709,145.504,143.23651,6.85062,3
0,0,2,112.2809,-7.88074,641313,9128709,145.504,143.23651,6.85745,3
0,0,2,112.28035,-7.8806,641063,9128709,144.057,143.23651,6.89469,3
0,0,2,112.28056,-7.8807,641063,9128709,144.057,143.23651,6.87596,3
0,0,2,112.28069,-7.8807,641063,9128709,144.057,143.23651,6.8698,3
0,0,2,112.28077,-7.88074,641313,9128709,145.504,143.23651,6.86292,3
0,0,2,112.28002,-7.88084,641063,9128709,144.057,143.23651,6.88434,3
0,0,2,112.27984,-7.88065,641063,9128709,144.057,143.23651,6.9114,3
0,0,2,112.27974,-7.88051,641063,9128709,144.057,143.23651,6.92996,3
0,0,2,112.27881,-7.88111,641063,9128709,144.057,141.76153,6.91017,3
0,0,2,112.2789,-7.88109,641063,9128709,144.057,141.76153,6.90782,3
0,0,2,112.27889,-7.88099,641063,9128709,144.057,141.76153,6.91932,3
0,0,2,112.27899,-7.881,641063,9128709,144.057,141.76153,6.9138,3
2,0,2,112.27904,-7.88101,641063,9128709,144.057,143.23651,6.91057,3
0,0,2,112.27888,-7.88046,641063,9128709,144.057,141.76153,6.97357,3
0,0,2,112.27882,-7.88048,641063,9128709,144.057,141.76153,6.9744,3
0,0,2,112.27871,-7.8806,641063,9128709,144.057,141.76153,6.9672,3
0,0,2,112.27872,-7.88076,641063,9128709,144.057,141.76153,6.94997,3
2,0,2,112.27871,-7.88088,641063,9128709,144.057,141.76153,6.93792,3
2,0,2,112.27876,-7.88088,641063,9128709,144.057,141.76153,6.93594,3
0,0,2,112.27882,-7.88087,641063,9128709,144.057,141.76153,6.93445,3
0,0,2,112.27888,-7.88088,641063,9128709,144.057,141.76153,6.93074,3
0,0,2,112.27893,-7.88087,641063,9128709,144.057,141.76153,6.92995,3
2,0,2,112.27914,-7.88084,641063,9128709,144.057,143.23651,6.92304,3
0,0,2,112.2788,-7.88075,641063,9128709,144.057,141.76153,6.94718,3
0,0,2,112.27888,-7.88075,641063,9128709,144.057,141.76153,6.94406,3
0,0,2,112.27894,-7.88075,641063,9128709,144.057,141.76153,6.94103,3
0,0,2,112.27902,-7.88075,641063,9128709,144.057,141.76153,6.9379,3
0,0,2,112.27966,-7.88027,641063,9128709,144.057,143.23651,6.95815,3
0,0,2,112.27968,-7.88032,641063,9128709,144.057,143.23651,6.95219,3
0,0,2,112.27981,-7.88034,641063,9128709,144.057,143.23651,6.9443,3
0,0,2,112.27989,-7.88033,641063,9128709,144.057,143.23651,6.94148,3
0,0,2,112.28048,-7.8804,641063,9128709,144.057,143.23651,6.90972,3
0,0,2,112.2807,-7.88026,641063,9128709,144.057,143.23651,6.91494,3
0,0,2,112.28077,-7.8803,641313,9128709,145.504,143.23651,6.90756,3
0,0,2,112.28086,-7.88034,641313,9128709,145.504,143.23651,6.89956,3
0,0,2,112.28093,-7.88042,641313,9128709,145.504,143.23651,6.88881,3
0,0,2,112.28107,-7.88052,641313,9128709,145.504,143.23651,6.87287,3
2,0,2,112.2811,-7.88058,641313,9128709,145.504,143.23651,6.86498,3
0,0,2,112.28136,-7.87995,641313,9128709,145.504,143.23651,6.91993,3
0,0,2,112.28142,-7.88007,641313,9128709,145.504,143.23651,6.9052,3
0,0,2,112.28167,-7.88011,641313,9128709,145.504,143.23651,6.8909,3
0,0,2,112.28169,-7.87996,641313,9128709,145.504,143.23651,6.90475,3
2,0,2,112.28077,-7.88006,641313,9128709,145.504,143.23651,6.9322,3
0,0,2,112.28053,-7.87998,641063,9128709,144.057,143.23651,6.9511,3
0,0,2,112.28067,-7.87992,641063,9128709,144.057,143.23651,6.95091,3
0,0,2,112.28076,-7.87991,641313,9128709,145.504,143.23651,6.94837,3
0,0,2,112.28022,-7.88019,641063,9128709,144.057,143.23651,6.94218,3
0,0,2,112.28015,-7.88014,641063,9128709,144.057,143.23651,6.95093,3
0,0,2,112.27991,-7.8801,641063,9128709,144.057,143.23651,6.96486,3
0,0,2,112.27895,-7.88149,641063,9128709,144.057,141.76153,6.86619,3
0,0,2,112.27894,-7.88135,641063,9128709,144.057,141.76153,6.88093,3
0,0,2,112.27916,-7.88055,641063,9128709,144.057,143.23651,6.95159,3
0,0,2,112.28041,-7.88123,641063,9128709,144.057,143.23651,6.8284,3
0,0,2,112.28022,-7.87972,641063,9128709,144.057,143.23651,6.98977,3
0,0,2,112.28028,-7.87962,641063,9128709,144.057,143.23651,6.9975,3
0,0,2,112.28031,-7.87957,641063,9128709,144.057,143.23651,7.0016,3
0,0,2,112.28027,-7.87947,641063,9128709,144.057,143.23651,7.01358,3
0,0,2,112.28008,-7.87966,641063,9128709,144.057,143.23651,7.00285,3
0,0,2,112.27981,-7.87982,641063,9128709,144.057,143.23651,6.99777,3
0,0,2,112.27989,-7.87985,641063,9128709,144.057,143.23651,6.99065,3
0,0,2,112.2798,-7.87953,641063,9128709,144.057,143.23651,7.0275,3
0,0,2,112.2797,-7.87948,641063,9128709,144.057,143.23651,7.03669,3
0,0,2,112.27935,-7.87979,641063,9128709,144.057,143.23651,7.0204,3
0,0,2,112.27935,-7.87992,641063,9128709,144.057,143.23651,7.00721,3
0,0,2,112.27956,-7.87993,641063,9128709,144.057,143.23651,6.99724,3
0,0,2,112.27954,-7.87981,641063,9128709,144.057,143.23651,7.00963,3
0,0,2,112.27954,-7.87969,641063,9128709,144.057,143.23651,7.02246,3
0,0,2,112.27963,-7.87969,641063,9128709,144.057,143.23651,7.01864,3
0,0,2,112.27972,-7.87969,641063,9128709,144.057,143.23651,7.01424,3
0,0,2,112.27919,-7.87987,641063,9128709,144.057,143.23651,7.0192,3
0,0,2,112.27903,-7.87998,641063,9128709,144.057,143.23651,7.01564,3
0,0,2,112.27959,-7.87916,641063,9128959,140.855,143.23651,7.07445,3
0,0,2,112.27969,-7.87917,641063,9128959,140.855,143.23651,7.06916,3
0,0,2,112.27978,-7.87918,641063,9128959,140.855,143.23651,7.06455,3
0,0,2,112.27935,-7.87951,641063,9128709,144.057,143.23651,7.04854,3
0,0,2,112.27952,-7.87957,641063,9128709,144.057,143.23651,7.03511,3
0,0,2,112.27958,-7.87959,641063,9128709,144.057,143.23651,7.03112,3
0,0,2,112.27904,-7.87952,641063,9128709,144.057,143.23651,7.06125,3
0,0,2,112.27927,-7.87941,641063,9128709,144.057,143.23651,7.06288,3
0,0,2,112.27892,-7.87943,641063,9128709,144.057,141.76153,7.07609,3
0,0,2,112.27889,-7.87965,641063,9128709,144.057,141.76153,7.05484,3
0,0,2,112.27879,-7.87969,641063,9128709,144.057,141.76153,7.05494,3
0,0,2,112.27878,-7.8795,641063,9128709,144.057,141.76153,7.07462,3
0,0,2,112.27868,-7.87958,641063,9128709,144.057,141.76153,7.0711,3
0,0,2,112.27902,-7.87904,641063,9128959,140.855,141.76153,7.11093,3
0,0,2,112.27931,-7.87913,641063,9128959,140.855,143.23651,7.08893,3
0,0,2,112.2794,-7.87923,641063,9128959,140.855,143.23651,7.07497,3
0,0,2,112.2787,-7.87908,641063,9128959,140.855,141.76153,7.12085,3
0,0,2,112.27878,-7.87904,641063,9128959,140.855,141.76153,7.121,3
0,0,2,112.27888,-7.87916,641063,9128959,140.855,141.76153,7.10483,3
0,0,2,112.27888,-7.87902,641063,9128959,140.855,141.76153,7.11948,3
2,0,2,112.27917,-7.87904,641063,9128959,140.855,143.23651,7.10397,3
0,0,2,112.27857,-7.87961,641063,9128709,144.057,141.76153,7.07292,3
0,0,2,112.27868,-7.87934,641063,9128709,144.057,141.76153,7.09564,3
0,0,2,112.27868,-7.87925,641063,9128959,140.855,141.76153,7.10383,3
0,0,2,112.2786,-7.87924,641063,9128959,140.855,141.76153,7.10937,3
2,0,2,112.2786,-7.87935,641063,9128709,144.057,141.76153,7.09768,3
0,0,2,112.27832,-7.87929,640813,9128709,142.481,141.76153,7.11615,3
0,0,2,112.27843,-7.8791,641063,9128959,140.855,141.76153,7.13096,3
0,0,2,112.27853,-7.87904,641063,9128959,140.855,141.76153,7.13237,3
0,0,2,112.27847,-7.87889,641063,9128959,140.855,141.76153,7.14987,3
0,0,2,112.27812,-7.87898,640813,9128959,139.383,141.76153,7.15646,3
0,0,2,112.27811,-7.87906,640813,9128959,139.383,141.76153,7.14936,3
0,0,2,112.27823,-7.87905,640813,9128959,139.383,141.76153,7.14493,3
0,0,2,112.2783,-7.87884,640813,9128959,139.383,141.76153,7.16297,3
2,0,2,112.2781,-7.87888,640813,9128959,139.383,141.76153,7.16742,3
0,0,2,112.27918,-7.87962,641063,9128709,144.057,143.23651,7.04534,3
0,0,2,112.27861,-7.87907,641063,9128959,140.855,141.76153,7.12569,3
0,0,2,112.27827,-7.87857,640813,9128959,139.383,141.76153,7.1911,3
0,0,2,112.27831,-7.87867,640813,9128959,139.383,141.76153,7.17928,3
0,0,2,112.27784,-7.87868,640813,9128959,139.383,141.76153,7.19947,3
0,0,2,112.27808,-7.87869,640813,9128959,139.383,141.76153,7.18758,3
0,0,2,112.27792,-7.87856,640813,9128959,139.383,141.76153,7.20765,3
0,0,2,112.27786,-7.87843,640813,9128959,139.383,141.76153,7.22379,3
0,0,2,112.2776,-7.87878,640813,9128959,139.383,141.76153,7.20011,3
0,0,2,112.27768,-7.87883,640813,9128959,139.383,141.76153,7.1913,3
0,0,2,112.2777,-7.87892,640813,9128959,139.383,141.76153,7.18175,3
0,0,2,112.27779,-7.87893,640813,9128959,139.383,141.76153,7.17686,3
0,0,2,112.27789,-7.87884,640813,9128959,139.383,141.76153,7.18143,3
0,0,2,112.27772,-7.87826,640813,9128959,139.383,141.76153,7.24722,3
0,0,2,112.2774,-7.87837,640813,9128959,139.383,141.76153,7.25102,3
0,0,2,112.2774,-7.87822,640813,9128959,139.383,141.76153,7.26533,3
2,0,2,112.27718,-7.87836,640813,9128959,139.383,141.76153,7.26213,3
0,0,2,112.27711,-7.87832,640813,9128959,139.383,141.76153,7.26889,3
0,0,2,112.2772,-7.8782,640813,9128959,139.383,141.76153,7.27688,3
0,0,2,112.27717,-7.87813,640813,9128959,139.383,141.76153,7.28552,3
0,0,2,112.27706,-7.87812,640813,9128959,139.383,141.76153,7.29178,3
0,0,2,112.27695,-7.87817,640813,9128959,139.383,141.76153,7.29132,3
0,0,2,112.27703,-7.87825,640813,9128959,139.383,141.76153,7.27948,3
0,0,2,112.2774,-7.87804,640813,9128959,139.383,141.76153,7.28355,3
0,0,2,112.27738,-7.87811,640813,9128959,139.383,141.76153,7.27765,3
0,0,2,112.27715,-7.87791,640813,9128959,139.383,141.76153,7.30895,3
0,0,2,112.27716,-7.87796,640813,9128959,139.383,141.76153,7.30286,3
0,0,2,112.27667,-7.87804,640813,9128959,139.383,141.76153,7.31769,3
0,0,2,112.27677,-7.87797,640813,9128959,139.383,141.76153,7.31925,3
0,0,2,112.27677,-7.87806,640813,9128959,139.383,141.76153,7.31119,3
0,0,2,112.2769,-7.878,640813,9128959,139.383,141.76153,7.31045,3
0,0,2,112.27672,-7.87789,640813,9128959,139.383,141.76153,7.33039,3
0,0,2,112.27689,-7.87787,640813,9128959,139.383,141.76153,7.32444,3
2,0,2,112.27668,-7.87783,640813,9128959,139.383,141.76153,7.33804,3
0,0,2,112.27652,-7.87827,640813,9128959,139.383,141.76153,7.30159,3
0,0,2,112.27641,-7.87822,640813,9128959,139.383,141.76153,7.31167,3
0,0,2,112.27633,-7.87813,640813,9128959,139.383,141.76153,7.32402,3
0,0,2,112.27624,-7.87807,640813,9128959,139.383,141.76153,7.33424,3
0,0,2,112.27632,-7.87784,640813,9128959,139.383,141.76153,7.35319,3
2,0,2,112.27624,-7.87817,640813,9128959,139.383,141.76153,7.32432,3
2,0,2,112.27615,-7.87813,640563,9128959,137.799,141.76153,7.33227,3
0,0,2,112.27678,-7.87766,640813,9128959,139.383,139.13747,7.35069,3
2,0,2,112.27727,-7.87777,640813,9128959,139.383,141.76153,7.31698,3
0,0,2,112.2773,-7.87766,640813,9128959,139.383,139.13747,7.32651,3
0,0,2,112.27716,-7.87773,640813,9128959,139.383,139.13747,7.32619,3
0,0,2,112.27715,-7.87765,640813,9128959,139.383,139.13747,7.33469,3
2,0,2,112.27706,-7.87766,640813,9128959,139.383,139.13747,7.33736,3
0,0,2,112.27698,-7.87776,640813,9128959,139.383,139.13747,7.33093,3
0,0,2,112.2769,-7.8777,640813,9128959,139.383,139.13747,7.3405,3
0,0,2,112.2769,-7.87765,640813,9128959,139.383,139.13747,7.34585,3
3,0,3,112.27985,-7.88051,641063,9128709,144.057,143.23651,6.92509,3
3,0,3,112.27711,-7.87811,640813,9128959,139.383,141.76153,7.28989,3
1,0,0,112.2676,-7.85655,639813,9131459,101.182,127.22495,9.89534,2
1,0,0,112.26719,-7.85666,639813,9131209,104.446,127.22495,9.90228,2
1,0,0,112.267,-7.85664,639563,9131459,100.227,127.22495,9.91284,2
1,0,0,112.26704,-7.85672,639563,9131459,100.227,127.22495,9.90353,2
1,0,0,112.26695,-7.85659,639563,9131459,100.227,127.22495,9.92004,2
1,0,0,112.26642,-7.8567,639563,9131459,100.227,127.22495,9.93405,2
1,0,0,112.26583,-7.85595,639563,9131459,100.227,127.22495,10.03683,2
1,1,0,112.26548,-7.85586,639563,9131459,100.227,127.22495,10.06203,2
1,0,0,112.26574,-7.85546,639563,9131459,100.227,127.22495,10.09057,2
1,0,0,112.2642,-7.85661,639313,9131459,99.2246,124.98835,10.04858,2
1,0,0,112.26425,-7.85674,639313,9131209,102.332,124.98835,10.03291,2
1,0,0,112.26443,-7.8564,639313,9131459,99.2246,124.98835,10.0581,2
1,1,0,112.26404,-7.85624,639313,9131459,99.2246,124.98835,10.09297,2
1,0,0,112.26384,-7.85601,639313,9131459,99.2246,124.98835,10.12582,2
1,0,0,112.26374,-7.856,639313,9131459,99.2246,124.98835,10.13226,2
1,0,0,112.26366,-7.85605,639313,9131459,99.2246,124.98835,10.13062,2
1,0,0,112.26342,-7.85584,639313,9131459,99.2246,124.98835,10.16348,2
1,0,0,112.26348,-7.85578,639313,9131459,99.2246,124.98835,10.16646,2
1,0,0,112.26385,-7.85561,639313,9131459,99.2246,124.98835,10.16487,2
1,0,0,112.26439,-7.85553,639313,9131459,99.2246,124.98835,10.14717,2
1,0,0,112.26429,-7.85547,639313,9131459,99.2246,124.98835,10.1581,2
1,0,0,112.26461,-7.8558,639313,9131459,99.2246,124.98835,10.1098,2
1,0,0,112.26204,-7.85655,639063,9131459,98.1804,124.98835,10.1616,2
1,2,0,112.26194,-7.85618,639063,9131459,98.1804,124.98835,10.20288,2
1,0,0,112.26164,-7.8552,639063,9131459,98.1804,122.64999,10.31539,2
1,0,0,112.26159,-7.85453,639063,9131459,98.1804,122.64999,10.38388,2
1,0,0,112.26256,-7.8545,639313,9131459,99.2246,122.64999,10.33781,2
1,0,0,112.26271,-7.85444,639313,9131709,96.1295,122.64999,10.3369,2
1,0,0,112.26272,-7.85415,639313,9131709,96.1295,122.64999,10.36469,2
1,0,0,112.26282,-7.85411,639313,9131709,96.1295,122.64999,10.36416,2
1,0,0,112.26295,-7.85406,639313,9131709,96.1295,122.64999,10.36215,2
1,0,0,112.26323,-7.85399,639313,9131709,96.1295,122.64999,10.35566,2
1,2,0,112.26303,-7.85455,639313,9131459,99.2246,122.64999,10.30984,2
1,2,0,112.2637,-7.85494,639313,9131459,99.2246,122.64999,10.23873,2
1,0,0,112.26374,-7.85522,639313,9131459,99.2246,124.98835,10.20932,2
1,0,0,112.26404,-7.85508,639313,9131459,99.2246,122.64999,10.20783,2
1,0,0,112.26323,-7.85355,639313,9131709,96.1295,122.64999,10.39982,2
1,0,0,112.26328,-7.85373,639313,9131709,96.1295,122.64999,10.37909,2
1,0,0,112.26333,-7.85421,639313,9131709,96.1295,122.64999,10.32903,2
1,0,0,112.26339,-7.85418,639313,9131709,96.1295,122.64999,10.32992,2
1,0,0,112.26405,-7.85371,639313,9131709,96.1295,122.64999,10.34437,2
1,0,0,112.26417,-7.85368,639313,9131709,96.1295,122.64999,10.34158,2
1,2,0,112.26459,-7.85351,639313,9131709,96.1295,122.64999,10.33905,2
1,1,0,112.26489,-7.85348,639563,9131709,97.0569,122.64999,10.32843,2
1,1,0,112.26526,-7.85528,639563,9131459,100.227,124.98835,10.13012,2
2,2,0,112.2656,-7.85523,639563,9131459,100.227,127.22495,10.11998,2
1,0,0,112.26587,-7.85505,639563,9131459,100.227,124.35569,10.12508,2
1,0,0,112.26599,-7.85501,639563,9131459,100.227,124.35569,10.12306,2
1,0,0,112.26591,-7.85488,639563,9131459,100.227,124.35569,10.14001,2
1,0,0,112.26576,-7.85478,639563,9131459,100.227,124.35569,10.15737,2
1,0,0,112.26543,-7.85458,639563,9131459,100.227,124.35569,10.19242,2
1,0,0,112.26604,-7.85541,639563,9131459,100.227,127.22495,10.08102,2
1,0,0,112.26621,-7.85551,639563,9131459,100.227,127.22495,10.06307,2
1,0,0,112.2664,-7.85537,639563,9131459,100.227,127.22495,10.06812,2
2,2,0,112.26658,-7.8552,639563,9131459,100.227,127.22495,10.07705,2
1,0,0,112.26616,-7.85499,639563,9131459,100.227,124.35569,10.11721,2
1,0,0,112.26636,-7.85493,639563,9131459,100.227,124.35569,10.11458,2
1,0,0,112.26526,-7.85411,639563,9131709,97.0569,122.64999,10.24723,2
1,0,0,112.26571,-7.85388,639563,9131709,97.0569,124.35569,10.25029,2
1,0,0,112.26585,-7.85338,639563,9131709,97.0569,124.35569,10.29423,2
5,0,1,112.26789,-7.85675,639813,9131209,104.446,127.22495,9.86139,2
5,2,1,112.26783,-7.85657,639813,9131459,101.182,127.22495,9.8821,2
5,0,1,112.26728,-7.85664,639813,9131459,101.182,127.22495,9.90045,2
5,0,1,112.26712,-7.85669,639813,9131209,104.446,127.22495,9.90281,2
6,0,1,112.26694,-7.85674,639563,9131209,103.413,127.22495,9.90655,2
5,2,1,112.26691,-7.85666,639563,9131459,100.227,127.22495,9.91553,2
5,0,1,112.26579,-7.85606,639563,9131459,100.227,127.22495,10.02722,2
5,0,1,112.26579,-7.85619,639563,9131459,100.227,127.22495,10.01403,2
5,0,1,112.26552,-7.85598,639563,9131459,100.227,127.22495,10.04801,2
6,0,1,112.2658,-7.85575,639563,9131459,100.227,127.22495,10.05752,2
6,0,1,112.26603,-7.85562,639563,9131459,100.227,127.22495,10.06005,2
5,0,1,112.2645,-7.85655,639313,9131459,99.2246,124.98835,10.03965,2
5,0,1,112.26446,-7.85647,639313,9131459,99.2246,124.98835,10.04981,2
5,0,1,112.2641,-7.85631,639313,9131459,99.2246,124.98835,10.08366,2
5,0,1,112.2641,-7.8564,639313,9131459,99.2246,124.98835,10.07408,2
5,0,1,112.26438,-7.85625,639313,9131459,99.2246,124.98835,10.07526,2
6,0,1,112.26395,-7.85596,639313,9131459,99.2246,124.98835,10.12533,2
5,0,1,112.26358,-7.85579,639313,9131459,99.2246,124.98835,10.16006,2
5,0,1,112.26374,-7.85574,639313,9131459,99.2246,124.98835,10.15742,2
6,0,1,112.26415,-7.85565,639313,9131459,99.2246,124.98835,10.14583,2
5,0,1,112.26411,-7.85542,639313,9131459,99.2246,124.98835,10.17127,2
5,1,1,112.26455,-7.85547,639313,9131459,99.2246,124.98835,10.14462,2
6,0,1,112.26439,-7.85582,639313,9131459,99.2246,124.98835,10.11789,2
6,0,1,112.2645,-7.85579,639313,9131459,99.2246,124.98835,10.11532,2
6,0,1,112.26214,-7.85654,639063,9131459,98.1804,124.98835,10.15748,2
6,0,1,112.26232,-7.85651,639063,9131459,98.1804,124.98835,10.15221,2
6,0,1,112.26246,-7.85643,639063,9131459,98.1804,124.98835,10.15292,2
5,0,1,112.26264,-7.85641,639313,9131459,99.2246,124.98835,10.14572,2
4,0,1,112.26273,-7.85637,639313,9131459,99.2246,124.98835,10.14484,2
6,0,1,112.26218,-7.85624,639063,9131459,98.1804,124.98835,10.18512,2
6,0,1,112.26202,-7.85628,639063,9131459,98.1804,124.98835,10.18943,2
4,0,1,112.26238,-7.85616,639063,9131459,98.1804,124.98835,10.18359,2
6,0,1,112.26276,-7.85608,639313,9131459,99.2246,124.98835,10.17262,2
6,0,1,112.26281,-7.85602,639313,9131459,99.2246,124.98835,10.17548,2
6,0,1,112.26293,-7.85603,639313,9131459,99.2246,124.98835,10.16808,2
6,0,1,112.26301,-7.856,639313,9131459,99.2246,124.98835,10.16697,2
6,0,1,112.26119,-7.85491,639063,9131459,98.1804,122.64999,10.36563,2
6,0,1,112.26104,-7.855,639063,9131459,98.1804,122.64999,10.36514,2
5,0,1,112.26076,-7.85507,639063,9131459,98.1804,120.4158,10.3727,2
6,0,1,112.26106,-7.85472,639063,9131459,98.1804,122.64999,10.39154,2
6,0,1,112.26114,-7.85469,639063,9131459,98.1804,122.64999,10.39,2
6,0,1,112.2614,-7.8546,639063,9131459,98.1804,122.64999,10.38596,2
5,0,1,112.26169,-7.8545,639063,9131459,98.1804,122.64999,10.38191,2
5,0,1,112.26186,-7.85444,639063,9131459,98.1804,122.64999,10.37849,2
5,0,1,112.26202,-7.85439,639063,9131709,95.161,122.64999,10.3761,2
6,0,1,112.26215,-7.85435,639063,9131709,95.161,122.64999,10.37307,2
5,1,1,112.26224,-7.85434,639063,9131709,95.161,122.64999,10.3697,2
6,0,1,112.26243,-7.85424,639063,9131709,95.161,122.64999,10.37026,2
6,0,1,112.26311,-7.85434,639313,9131709,96.1295,122.64999,10.32697,2
5,0,1,112.26285,-7.85437,639313,9131709,96.1295,122.64999,10.33616,2
5,0,1,112.26296,-7.85436,639313,9131709,96.1295,122.64999,10.33207,2
5,0,1,112.26316,-7.854,639313,9131709,96.1295,122.64999,10.35837,2
5,0,1,112.26369,-7.85506,639313,9131459,99.2246,122.64999,10.22741,2
5,0,1,112.26365,-7.85517,639313,9131459,99.2246,122.64999,10.21838,2
5,0,1,112.26402,-7.85473,639313,9131459,99.2246,122.64999,10.24468,2
5,0,1,112.26352,-7.85449,639313,9131459,99.2246,122.64999,10.29207,2
5,0,1,112.26347,-7.85433,639313,9131709,96.1295,122.64999,10.31023,2
6,0,1,112.26328,-7.85421,639313,9131709,96.1295,122.64999,10.33159,2
6,0,1,112.26365,-7.85383,639313,9131709,96.1295,122.64999,10.35199,2
5,0,1,112.26431,-7.8536,639313,9131709,96.1295,122.64999,10.34285,2
4,0,1,112.26453,-7.85392,639313,9131709,96.1295,122.64999,10.30114,2
6,0,1,112.2651,-7.85358,639563,9131709,97.0569,122.64999,10.30783,2
6,0,1,112.26477,-7.85347,639313,9131709,96.1295,122.64999,10.33433,2
5,1,1,112.26505,-7.85332,639563,9131709,97.0569,122.64999,10.33683,2
4,0,1,112.26489,-7.85541,639563,9131459,100.227,124.98835,10.13533,2
5,0,1,112.26536,-7.85523,639563,9131459,100.227,127.22495,10.13037,2
5,0,1,112.26548,-7.85519,639563,9131459,100.227,124.35569,10.12931,2
6,0,1,112.26558,-7.85513,639563,9131459,100.227,124.35569,10.13082,2
5,0,1,112.26594,-7.85503,639563,9131459,100.227,124.35569,10.12389,2
6,0,1,112.26577,-7.85469,639563,9131459,100.227,124.35569,10.16535,2
6,0,1,112.26543,-7.85481,639563,9131459,100.227,124.35569,10.16976,2
5,0,1,112.26574,-7.85449,639563,9131459,100.227,124.35569,10.18702,2
4,0,1,112.26536,-7.85449,639563,9131459,100.227,124.35569,10.20492,2
4,0,1,112.26637,-7.85529,639563,9131459,100.227,127.22495,10.07771,2
4,0,1,112.26676,-7.85508,639563,9131459,100.227,124.35569,10.08127,2
5,1,1,112.26655,-7.85487,639563,9131459,100.227,124.35569,10.11173,2
